service_event_id,event_no,component_serial_no,install_pos_code,service_time_text,event_kind_code,service_unit_code,service_unit_name,evt_state,event_summary
106,QE-CF-2026-0106,LGACT-2026-0106,POS-LG-05,2026/05/30 20:22:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
107,QE-CF-2026-0107,LGACT-2026-0107,POS-LG-06,2026/05/31 20:29:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
108,QE-CF-2026-0108,LGACT-2026-0108,POS-LG-01,2026/06/01 20:36:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
109,QE-CF-2026-0109,LGACT-2026-0109,POS-LG-02,2026/06/02 20:43:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
110,QE-CF-2026-0110,LGACT-2026-0110,POS-LG-03,2026/06/03 20:50:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
111,QE-CF-2026-0111,LGACT-2026-0111,POS-LG-04,2026/06/04 20:57:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
112,QE-CF-2026-0112,LGACT-2026-0112,POS-LG-05,2026/06/05 21:04:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
113,QE-CF-2026-0113,LGACT-2026-0113,POS-LG-06,2026/05/09 21:11:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
114,QE-CF-2026-0114,LGACT-2026-0114,POS-LG-01,2026/05/10 21:18:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
115,QE-CF-2026-0115,LGACT-2026-0115,POS-LG-02,2026/05/11 21:25:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
116,QE-CF-2026-0116,LGACT-2026-0116,POS-LG-03,2026/05/12 21:32:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
117,QE-CF-2026-0117,LGACT-2026-0117,POS-LG-04,2026/05/13 21:39:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
118,QE-CF-2026-0118,LGACT-2026-0118,POS-LG-05,2026/05/14 21:46:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
119,QE-CF-2026-0119,LGACT-2026-0119,POS-LG-06,2026/05/15 21:53:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
120,QE-CF-2026-0120,LGACT-2026-0120,POS-LG-01,2026/05/16 22:00:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
121,QE-CF-2026-0121,LGACT-2026-0121,POS-LG-02,2026/05/17 22:07:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
122,QE-CF-2026-0122,LGACT-2026-0122,POS-LG-03,2026/05/18 22:14:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
123,QE-CF-2026-0123,LGACT-2026-0123,POS-LG-04,2026/05/19 22:21:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
124,QE-CF-2026-0124,LGACT-2026-0124,POS-LG-05,2026/05/20 22:28:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
125,QE-CF-2026-0125,LGACT-2026-0125,POS-LG-06,2026/05/21 22:35:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
126,QE-CF-2026-0126,LGACT-2026-0126,POS-LG-01,2026/05/22 22:42:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
127,QE-CF-2026-0127,LGACT-2026-0127,POS-LG-02,2026/05/23 22:49:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
128,QE-CF-2026-0128,LGACT-2026-0128,POS-LG-03,2026/05/24 22:56:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
129,QE-CF-2026-0129,LGACT-2026-0129,POS-LG-04,2026/05/25 23:03:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
130,QE-CF-2026-0130,LGACT-2026-0130,POS-LG-05,2026/05/26 23:10:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
131,QE-CF-2026-0131,LGACT-2026-0131,POS-LG-06,2026/05/27 23:17:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
132,QE-CF-2026-0132,LGACT-2026-0132,POS-LG-01,2026/05/28 23:24:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
133,QE-CF-2026-0133,LGACT-2026-0133,POS-LG-02,2026/05/29 23:31:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
134,QE-CF-2026-0134,LGACT-2026-0134,POS-LG-03,2026/05/30 23:38:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
135,QE-CF-2026-0135,LGACT-2026-0135,POS-LG-04,2026/05/31 23:45:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
136,QE-CF-2026-0136,LGACT-2026-0136,POS-LG-05,2026/06/01 23:52:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
137,QE-CF-2026-0137,LGACT-2026-0137,POS-LG-06,2026/06/02 23:59:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
138,QE-CF-2026-0138,LGACT-2026-0138,POS-LG-01,2026/06/04 00:06:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
139,QE-CF-2026-0139,LGACT-2026-0139,POS-LG-02,2026/06/05 00:13:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
140,QE-CF-2026-0140,LGACT-2026-0140,POS-LG-03,2026/06/06 00:20:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
141,QE-CF-2026-0141,LGACT-2026-0141,POS-LG-04,2026/05/10 00:27:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
142,QE-CF-2026-0142,LGACT-2026-0142,POS-LG-05,2026/05/11 00:34:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
143,QE-CF-2026-0143,LGACT-2026-0143,POS-LG-06,2026/05/12 00:41:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
144,QE-CF-2026-0144,LGACT-2026-0144,POS-LG-01,2026/05/13 00:48:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
145,QE-CF-2026-0145,LGACT-2026-0145,POS-LG-02,2026/05/14 00:55:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
146,QE-CF-2026-0146,LGACT-2026-0146,POS-LG-03,2026/05/15 01:02:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
147,QE-CF-2026-0147,LGACT-2026-0147,POS-LG-04,2026/05/16 01:09:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
148,QE-CF-2026-0148,LGACT-2026-0148,POS-LG-05,2026/05/17 01:16:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
149,QE-CF-2026-0149,LGACT-2026-0149,POS-LG-06,2026/05/18 01:23:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
150,QE-CF-2026-0150,LGACT-2026-0150,POS-LG-01,2026/05/19 01:30:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
151,QE-CF-2026-0151,LGACT-2026-0151,POS-LG-02,2026/05/20 01:37:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
152,QE-CF-2026-0152,LGACT-2026-0152,POS-LG-03,2026/05/21 01:44:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
153,QE-CF-2026-0153,LGACT-2026-0153,POS-LG-04,2026/05/22 01:51:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
154,QE-CF-2026-0154,LGACT-2026-0154,POS-LG-05,2026/05/23 01:58:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
155,QE-CF-2026-0155,LGACT-2026-0155,POS-LG-06,2026/05/24 02:05:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
156,QE-CF-2026-0156,LGACT-2026-0156,POS-LG-01,2026/05/25 02:12:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
157,QE-CF-2026-0157,LGACT-2026-0157,POS-LG-02,2026/05/26 02:19:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
158,QE-CF-2026-0158,LGACT-2026-0158,POS-LG-03,2026/05/27 02:26:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
159,QE-CF-2026-0159,LGACT-2026-0159,POS-LG-04,2026/05/28 02:33:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
160,QE-CF-2026-0160,LGACT-2026-0160,POS-LG-05,2026/05/29 02:40:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
161,QE-CF-2026-0161,LGACT-2026-0161,POS-LG-06,2026/05/30 02:47:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
162,QE-CF-2026-0162,LGACT-2026-0162,POS-LG-01,2026/05/31 02:54:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
163,QE-CF-2026-0163,LGACT-2026-0163,POS-LG-02,2026/06/01 03:01:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
164,QE-CF-2026-0164,LGACT-2026-0164,POS-LG-03,2026/06/02 03:08:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
165,QE-CF-2026-0165,LGACT-2026-0165,POS-LG-04,2026/06/03 03:15:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
166,QE-CF-2026-0166,LGACT-2026-0166,POS-LG-05,2026/06/04 03:22:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
167,QE-CF-2026-0167,LGACT-2026-0167,POS-LG-06,2026/06/05 03:29:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
168,QE-CF-2026-0168,LGACT-2026-0168,POS-LG-01,2026/06/06 03:36:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
169,QE-CF-2026-0169,LGACT-2026-0169,POS-LG-02,2026/05/10 03:43:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
170,QE-CF-2026-0170,LGACT-2026-0170,POS-LG-03,2026/05/11 03:50:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
171,QE-CF-2026-0171,LGACT-2026-0171,POS-LG-04,2026/05/12 03:57:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
172,QE-CF-2026-0172,LGACT-2026-0172,POS-LG-05,2026/05/13 04:04:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
173,QE-CF-2026-0173,LGACT-2026-0173,POS-LG-06,2026/05/14 04:11:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
174,QE-CF-2026-0174,LGACT-2026-0174,POS-LG-01,2026/05/15 04:18:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
175,QE-CF-2026-0175,LGACT-2026-0175,POS-LG-02,2026/05/16 04:25:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
176,QE-CF-2026-0176,LGACT-2026-0176,POS-LG-03,2026/05/17 04:32:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
177,QE-CF-2026-0177,LGACT-2026-0177,POS-LG-04,2026/05/18 04:39:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
178,QE-CF-2026-0178,LGACT-2026-0178,POS-LG-05,2026/05/19 04:46:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
179,QE-CF-2026-0179,LGACT-2026-0179,POS-LG-06,2026/05/20 04:53:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
180,QE-CF-2026-0180,LGACT-2026-0180,POS-LG-01,2026/05/21 05:00:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
181,QE-CF-2026-0181,LGACT-2026-0181,POS-LG-02,2026/05/22 05:07:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
182,QE-CF-2026-0182,LGACT-2026-0182,POS-LG-03,2026/05/23 05:14:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
183,QE-CF-2026-0183,LGACT-2026-0183,POS-LG-04,2026/05/24 05:21:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
184,QE-CF-2026-0184,LGACT-2026-0184,POS-LG-05,2026/05/25 05:28:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
185,QE-CF-2026-0185,LGACT-2026-0185,POS-LG-06,2026/05/26 05:35:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
186,QE-CF-2026-0186,LGACT-2026-0186,POS-LG-01,2026/05/27 05:42:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
187,QE-CF-2026-0187,LGACT-2026-0187,POS-LG-02,2026/05/28 05:49:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
188,QE-CF-2026-0188,LGACT-2026-0188,POS-LG-03,2026/05/29 05:56:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
189,QE-CF-2026-0189,LGACT-2026-0189,POS-LG-04,2026/05/30 06:03:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
190,QE-CF-2026-0190,LGACT-2026-0190,POS-LG-05,2026/05/31 06:10:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
191,QE-CF-2026-0191,LGACT-2026-0191,POS-LG-06,2026/06/01 06:17:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
192,QE-CF-2026-0192,LGACT-2026-0192,POS-LG-01,2026/06/02 06:24:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
193,QE-CF-2026-0193,LGACT-2026-0193,POS-LG-02,2026/06/03 06:31:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Chrome Plating Scratch on Piston Rod; the maintenance record has been linked to the replaced part and the original manufacturing batch.
194,QE-CF-2026-0194,LGACT-2026-0194,POS-LG-03,2026/06/04 06:38:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Seal Ring Compression Damage; the maintenance record has been linked to the replaced part and the original manufacturing batch.
195,QE-CF-2026-0195,LGACT-2026-0195,POS-LG-04,2026/06/05 06:45:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Scratch on Cylinder Barrel Inner Wall; the maintenance record has been linked to the replaced part and the original manufacturing batch.
196,QE-CF-2026-0196,LGACT-2026-0196,POS-LG-05,2026/06/06 06:52:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Pressure Holding Leakage Rate Out of Tolerance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
197,QE-CF-2026-0197,LGACT-2026-0197,POS-LG-06,2026/05/10 06:59:00,MRO_MRO_FIELD,EA,EA,MRO_EV_OPEN,Field feedback reported Actuation Hysteresis; the maintenance record has been linked to the replaced part and the original manufacturing batch.
198,QE-CF-2026-0198,LGACT-2026-0198,POS-LG-01,2026/05/11 07:06:00,MRO_MRO_SHOP,EA,EA,MRO_EV_ANALYZE,Field feedback reported Minor Leakage at Hydraulic Fitting; the maintenance record has been linked to the replaced part and the original manufacturing batch.
199,QE-CF-2026-0199,LGACT-2026-0199,POS-LG-02,2026/05/12 07:13:00,MRO_MRO_INSPECT,EA,EA,MRO_EV_DISPOSE,Field feedback reported Excessive Trunnion Bushing Clearance; the maintenance record has been linked to the replaced part and the original manufacturing batch.
200,QE-CF-2026-0200,LGACT-2026-0200,POS-LG-03,2026/05/13 07:20:00,MRO_MRO_RETROFIT,EA,EA,MRO_EV_CLOSED,Field feedback reported Loose Displacement Sensor Bracket; the maintenance record has been linked to the replaced part and the original manufacturing batch.
