time,ch1,ch2,
4.68E-05,0.04,-0.0024,
4.68E-05,0.04,0,
4.69E-05,0.04,0,
4.69E-05,0.04,0,
4.70E-05,0.04,0,
4.70E-05,0.04,0,
4.71E-05,0.08,0.0016,
4.71E-05,0.08,0,
4.72E-05,0.08,0.0048,
4.72E-05,0.08,-0.0464,
4.73E-05,0.08,0.0816,
4.73E-05,0.08,-0.0784,
4.74E-05,0.08,0.0104,
4.74E-05,0.08,0.0776,
4.75E-05,0.12,-0.1016,
4.75E-05,0.12,0.0872,
4.76E-05,0.08,-0.024,
4.76E-05,0.08,-0.012,
4.77E-05,0.08,0.0136,
4.77E-05,0.12,0.0168,
4.78E-05,0.08,-0.036,
4.78E-05,0.08,0.0424,
4.79E-05,0.08,-0.024,
4.79E-05,0.08,0.008,
4.80E-05,0.08,0.0048,
4.80E-05,0.08,-0.0016,
4.81E-05,0.08,-0.0056,
4.81E-05,0.04,0.0136,
4.82E-05,0.04,-0.0176,
4.82E-05,0.04,0.008,
4.83E-05,0.04,0,
4.83E-05,0,-0.0016,
4.84E-05,0,-0.0056,
4.84E-05,-0.04,0.0048,
4.85E-05,-0.08,-0.008,
4.85E-05,-0.08,0,
4.86E-05,-0.08,-0.0056,
4.86E-05,-0.12,-0.0056,
4.87E-05,-0.16,-0.0048,
4.87E-05,-0.16,-0.0048,
4.88E-05,-0.2,-0.0104,
4.88E-05,-0.24,0.0064,
4.89E-05,-0.28,-0.0208,
4.89E-05,-0.28,-0.0048,
4.90E-05,-0.32,-0.0144,
4.90E-05,-0.36,-0.0096,
4.91E-05,-0.36,-0.0088,
4.91E-05,-0.4,-0.0176,
4.92E-05,-0.44,-0.0104,
4.92E-05,-0.48,-0.0136,
4.93E-05,-0.48,-0.0248,
4.93E-05,-0.56,-0.0096,
4.94E-05,-0.56,-0.0152,
4.94E-05,-0.6,-0.0288,
4.95E-05,-0.6,-0.016,
4.95E-05,-0.64,-0.016,
4.96E-05,-0.64,-0.0264,
4.96E-05,-0.68,-0.0192,
4.97E-05,-0.68,-0.0192,
4.97E-05,-0.68,-0.0264,
4.98E-05,-0.72,-0.0216,
4.98E-05,-0.72,-0.0224,
4.99E-05,-0.72,-0.0272,
4.99E-05,-0.68,-0.0152,
5.00E-05,-0.72,-0.0288,
5.00E-05,-0.72,-0.0184,
5.01E-05,-0.68,-0.028,
5.01E-05,-0.68,-0.0288,
5.02E-05,-0.64,-0.0112,
5.02E-05,-0.6,-0.0424,
5.03E-05,-0.56,0.0112,
5.03E-05,-0.56,-0.0616,
5.04E-05,-0.48,-0.0024,
5.04E-05,-0.48,0,
5.05E-05,-0.44,-0.0464,
5.05E-05,-0.36,0.0128,
5.06E-05,-0.32,-0.0272,
5.06E-05,-0.24,-0.0544,
5.07E-05,-0.16,0.0768,
0.0000507,-0.12,-0.1016,
5.08E-05,0,0.0736,
5.08E-05,0.04,-0.0168,
5.09E-05,0.12,-0.0664,
5.09E-05,0.2,0.0848,
5.10E-05,0.28,-0.0536,
5.10E-05,0.36,-0.0056,
5.11E-05,0.48,0.0568,
5.11E-05,0.52,-0.0288,
5.12E-05,0.64,-0.0048,
5.12E-05,0.72,0.084,
5.13E-05,0.84,-0.0616,
5.13E-05,0.88,0.0688,
5.14E-05,1,0.0192,
5.14E-05,1.08,-0.012,
5.15E-05,1.16,0.064,
5.15E-05,1.24,0.0328,
5.16E-05,1.32,-0.0248,
5.16E-05,1.4,0.1016,
5.17E-05,1.44,-0.0256,
5.17E-05,1.52,0.0552,
5.18E-05,1.56,0.056,
5.18E-05,1.64,0.0192,
5.19E-05,1.68,0.0424,
5.19E-05,1.72,0.0696,
5.20E-05,1.76,0.0104,
5.20E-05,1.8,0.0696,
5.21E-05,1.8,0.048,
5.21E-05,1.8,0.032,
5.22E-05,1.84,0.0624,
5.22E-05,1.8,0.0456,
5.23E-05,1.8,0.036,
5.23E-05,1.8,0.0696,
5.24E-05,1.76,0.036,
5.24E-05,1.72,0.0456,
5.25E-05,1.68,0.06,
5.25E-05,1.6,0.0352,
5.26E-05,1.56,0.0488,
5.26E-05,1.48,0.052,
5.27E-05,1.4,0.036,
5.27E-05,1.32,0.0392,
5.28E-05,1.24,0.0456,
5.28E-05,1.12,0.036,
5.29E-05,1.04,0.0192,
5.29E-05,0.92,0.0528,
5.30E-05,0.8,0.0064,
5.30E-05,0.68,0.0368,
5.31E-05,0.52,0.024,
5.31E-05,0.4,0.02,
5.32E-05,0.32,0.0104,
5.32E-05,0.16,0.024,
5.33E-05,0,0,
5.33E-05,-0.12,0.0144,
5.34E-05,-0.28,0,
5.34E-05,-0.44,-0.0048,
5.35E-05,-0.56,0,
5.35E-05,-0.72,-0.0128,
5.36E-05,-0.84,-0.0096,
5.36E-05,-0.96,-0.0136,
5.37E-05,-1.12,-0.0192,
5.37E-05,-1.24,-0.0264,
5.38E-05,-1.4,-0.0224,
5.38E-05,-1.52,-0.0352,
5.39E-05,-1.6,-0.0304,
5.39E-05,-1.76,-0.0344,
5.40E-05,-1.84,-0.0456,
5.40E-05,-1.92,-0.0416,
5.41E-05,-2.04,-0.0464,
5.41E-05,-2.08,-0.052,
5.42E-05,-2.16,-0.048,
5.42E-05,-2.24,-0.0576,
5.43E-05,-2.28,-0.0536,
5.43E-05,-2.32,-0.0608,
5.44E-05,-2.36,-0.0552,
5.44E-05,-2.4,-0.0656,
5.45E-05,-2.4,-0.0568,
5.45E-05,-2.4,-0.0664,
5.46E-05,-2.4,-0.064,
5.46E-05,-2.4,-0.0632,
5.47E-05,-2.36,-0.0648,
5.47E-05,-2.32,-0.0624,
5.48E-05,-2.28,-0.0672,
5.48E-05,-2.2,-0.0616,
5.49E-05,-2.16,-0.0648,
5.49E-05,-2.08,-0.0608,
5.50E-05,-2,-0.0608,
5.50E-05,-1.88,-0.0632,
5.51E-05,-1.8,-0.0464,
5.51E-05,-1.68,-0.0736,
5.52E-05,-1.56,-0.0352,
5.52E-05,-1.44,-0.056,
5.53E-05,-1.36,-0.056,
5.53E-05,-1.2,-0.0368,
5.54E-05,-1.08,-0.0528,
5.54E-05,-0.92,-0.0432,
5.55E-05,-0.8,-0.0296,
5.55E-05,-0.64,-0.04,
5.56E-05,-0.52,-0.032,
5.56E-05,-0.36,-0.0184,
5.57E-05,-0.2,-0.0336,
5.57E-05,-0.08,-0.0152,
5.58E-05,0.08,-0.0192,
5.58E-05,0.2,-0.0208,
5.59E-05,0.36,-0.0096,
5.59E-05,0.48,-0.008,
5.60E-05,0.64,-0.0096,
5.60E-05,0.72,0.0064,
5.61E-05,0.84,-0.0016,
5.61E-05,1,0.0032,
5.62E-05,1.12,0.0096,
5.62E-05,1.2,0.012,
5.63E-05,1.28,0.0168,
5.63E-05,1.36,0.0192,
5.64E-05,1.44,0.0208,
5.64E-05,1.52,0.0224,
5.65E-05,1.64,0.0288,
5.65E-05,1.64,0.0264,
5.66E-05,1.72,0.0296,
5.66E-05,1.76,0.0304,
5.67E-05,1.8,0.0312,
5.67E-05,1.84,0.0344,
5.68E-05,1.84,0.0392,
5.68E-05,1.84,0.036,
5.69E-05,1.84,0.04,
5.69E-05,1.84,0.0392,
5.70E-05,1.84,0.0368,
5.70E-05,1.8,0.04,
5.71E-05,1.76,0.0424,
5.71E-05,1.76,0.0416,
5.72E-05,1.72,0.0424,
5.72E-05,1.64,0.0416,
5.73E-05,1.6,0.0464,
5.73E-05,1.52,0.048,
5.74E-05,1.44,0.0256,
5.74E-05,1.4,0.068,
5.75E-05,1.32,0.0136,
5.75E-05,1.24,0.048,
5.76E-05,1.16,0.052,
5.76E-05,1.08,0.0176,
5.77E-05,0.96,0.052,
5.77E-05,0.88,0.032,
5.78E-05,0.8,0.0248,
5.78E-05,0.68,0.0368,
5.79E-05,0.64,0.0328,
5.79E-05,0.52,0.0176,
5.80E-05,0.44,0.0328,
5.80E-05,0.36,0.0184,
5.81E-05,0.24,0.0216,
5.81E-05,0.16,0.0256,
5.82E-05,0.08,0.012,
5.82E-05,0,0.0168,
5.83E-05,-0.08,0.0176,
5.83E-05,-0.16,0.0136,
5.84E-05,-0.2,0.0104,
5.84E-05,-0.28,0.02,
5.85E-05,-0.32,0.0024,
5.85E-05,-0.4,0.0128,
5.86E-05,-0.44,0,
5.86E-05,-0.48,0.0072,
5.87E-05,-0.56,0.004,
5.87E-05,-0.6,0.0032,
5.88E-05,-0.64,-0.0048,
5.88E-05,-0.64,-0.0016,
5.89E-05,-0.68,-0.0032,
5.89E-05,-0.72,-0.0088,
5.90E-05,-0.72,-0.0016,
5.90E-05,-0.72,-0.0152,
5.91E-05,-0.76,-0.0048,
5.91E-05,-0.76,-0.0152,
5.92E-05,-0.76,-0.0072,
5.92E-05,-0.76,-0.0168,
5.93E-05,-0.76,-0.0104,
5.93E-05,-0.72,-0.0184,
5.94E-05,-0.72,-0.0152,
5.94E-05,-0.72,-0.0208,
5.95E-05,-0.68,-0.0144,
5.95E-05,-0.64,-0.0152,
5.96E-05,-0.64,-0.0224,
5.96E-05,-0.6,-0.012,
5.97E-05,-0.56,-0.0208,
5.97E-05,-0.56,-0.02,
5.98E-05,-0.52,-0.0144,
5.98E-05,-0.48,-0.0248,
5.99E-05,-0.44,-0.02,
5.99E-05,-0.44,-0.0176,
6.00E-05,-0.4,-0.0224,
6.00E-05,-0.32,-0.0176,
6.01E-05,-0.32,-0.0192,
6.01E-05,-0.32,-0.0216,
6.02E-05,-0.28,-0.0216,
6.02E-05,-0.24,-0.0184,
6.03E-05,-0.16,-0.0192,
6.03E-05,-0.16,-0.0192,
6.04E-05,-0.12,-0.02,
6.04E-05,-0.12,-0.0192,
6.05E-05,-0.08,-0.0152,
6.05E-05,-0.04,-0.02,
6.06E-05,-0.08,-0.0152,
6.06E-05,-0.04,-0.0176,
6.07E-05,0,-0.0152,
6.07E-05,0,-0.0176,
6.08E-05,0.04,-0.0128,
6.08E-05,0.04,-0.0144,
6.09E-05,0.04,-0.0128,
6.09E-05,0.08,-0.0128,
6.10E-05,0.08,-0.0144,
6.10E-05,0.08,-0.0096,
6.11E-05,0.08,-0.0096,
6.11E-05,0.08,-0.0088,
6.12E-05,0.12,-0.012,
6.12E-05,0.12,-0.0064,
6.13E-05,0.12,-0.0096,
6.13E-05,0.08,-0.0088,
6.14E-05,0.12,-0.0048,
6.14E-05,0.12,-0.0072,
6.15E-05,0.08,-0.0064,
6.15E-05,0.12,-0.0032,
6.16E-05,0.12,-0.0032,
6.16E-05,0.08,-0.0024,
6.17E-05,0.08,-0.0016,
6.17E-05,0.12,0,
6.18E-05,0.08,-0.0016,
6.18E-05,0.08,0,
6.19E-05,0.08,0.0032,
6.19E-05,0.08,0.0048,
6.20E-05,0.08,0,
6.20E-05,0.04,0.0048,
6.21E-05,0.08,0.004,
6.21E-05,0.04,0.004,
6.22E-05,0.04,0.0064,
6.22E-05,0.04,0.0048,
6.23E-05,0.04,0.004,
6.23E-05,0.04,0.004,
6.24E-05,0.04,0.0064,
6.24E-05,0.04,0.0064,
6.25E-05,0.04,0.0064,
6.25E-05,0.04,0.0048,
6.26E-05,0,0.0048,
6.26E-05,0.04,0.0064,
6.27E-05,0,0.0088,
6.27E-05,0,0.0056,
6.28E-05,0,0.008,
6.28E-05,0,0.004,
6.29E-05,0,0.0104,
6.29E-05,0,0.0048,
6.30E-05,0,0.0048,
6.30E-05,0,0.0048,
6.31E-05,0,0.0064,
6.31E-05,0,-0.0016,
6.32E-05,0,0.0144,
6.32E-05,0,0.0048,
6.33E-05,0,0,
6.33E-05,0,0.0064,
6.34E-05,0,0.0016,
6.34E-05,0,-0.0016,
6.35E-05,0,0.004,
6.35E-05,0,0.0024,
6.36E-05,0,-0.0032,
6.36E-05,0,-0.004,
6.37E-05,0.04,0.0032,
6.37E-05,0,0,
6.38E-05,0,-0.0088,
6.38E-05,0,0,
6.39E-05,0,-0.0048,
6.39E-05,0,-0.0056,
6.40E-05,0,0,
6.40E-05,0,-0.0032,
6.41E-05,0.04,-0.0072,
6.41E-05,0,-0.0024,
6.42E-05,0,-0.008,
6.42E-05,0,-0.0056,
6.43E-05,0,-0.0056,
6.43E-05,0,-0.0056,
6.44E-05,0,-0.0088,
6.44E-05,0,-0.0024,
6.45E-05,0,-0.0064,
6.45E-05,0,-0.0088,
6.46E-05,0,-0.0064,
6.46E-05,0.04,-0.0088,
6.47E-05,0,-0.0072,
6.47E-05,0,-0.0056,
6.48E-05,0,-0.0064,
6.48E-05,0,-0.0032,
6.49E-05,0,-0.0056,
6.49E-05,0,-0.0048,
6.50E-05,0,-0.0048,
6.50E-05,0,-0.0064,
6.51E-05,0.04,-0.0016,
6.51E-05,0,-0.008,
6.52E-05,0,0,
6.52E-05,0,-0.0064,
6.53E-05,0,0,
6.53E-05,0,-0.0024,
6.54E-05,0,-0.0016,
6.54E-05,0,-0.0024,
6.55E-05,0,0,
6.55E-05,0,-0.0016,
6.56E-05,0,0,
6.56E-05,0,0,
6.57E-05,0,0,
6.57E-05,0,0,
6.58E-05,0,0,
6.58E-05,0,0.0016,
6.59E-05,0,0,
6.59E-05,0,0.0016,
6.60E-05,0,0,
6.60E-05,0,0,
6.61E-05,0,0,
6.61E-05,0,0.0016,
6.62E-05,0,0,
6.62E-05,0,0.0032,
6.63E-05,0,0,
6.63E-05,0,0.0032,
6.64E-05,0,0,
6.64E-05,0,0.0032,
6.65E-05,0,0,
6.65E-05,0,0.0032,
6.66E-05,0,0,
6.66E-05,0.04,0.0032,
6.67E-05,0,0,
6.67E-05,0,0.0032,
6.68E-05,0,-0.0032,
6.68E-05,0,0.0016,
6.69E-05,0,-0.0016,
6.69E-05,0,0,
6.70E-05,0.04,0,
6.70E-05,0,-0.0032,
6.71E-05,0,-0.0016,
6.71E-05,0.04,-0.0032,
6.72E-05,0,-0.0024,
6.72E-05,0,-0.0032,
6.73E-05,0,-0.0024,
6.73E-05,0,-0.0024,
6.74E-05,0,-0.0056,
6.74E-05,0,-0.0016,
6.75E-05,0,-0.0024,
6.75E-05,0,-0.0032,
6.76E-05,0,-0.0048,
6.76E-05,0,-0.0032,
6.77E-05,0,-0.004,
6.77E-05,0,-0.0048,
6.78E-05,0,-0.0048,
6.78E-05,0,-0.0048,
6.79E-05,0,-0.004,
6.79E-05,0,-0.0064,
6.80E-05,0,-0.0048,
6.80E-05,0,-0.0064,
6.81E-05,0,-0.0056,
6.81E-05,0,-0.0056,
6.82E-05,0,-0.0064,
6.82E-05,0,-0.0056,
6.83E-05,0,-0.0048,
6.83E-05,0,-0.0056,
6.84E-05,0,-0.0064,
6.84E-05,0,-0.0048,
6.85E-05,0,-0.0048,
6.85E-05,0,-0.0048,
6.86E-05,0,-0.0048,
6.86E-05,0,-0.0032,
6.87E-05,0,-0.0032,
6.87E-05,0,-0.0024,
6.88E-05,0,-0.0024,
6.88E-05,0,-0.004,
6.89E-05,0,0,
6.89E-05,0,-0.0056,
6.90E-05,0,-0.0016,
6.90E-05,0,0,
6.91E-05,0,0,
6.91E-05,0,-0.0016,
6.92E-05,0,-0.0016,
6.92E-05,0,0,
6.93E-05,0,-0.0016,
6.93E-05,0,0,
6.94E-05,0,-0.0024,
6.94E-05,0,0.0016,
6.95E-05,0,0,
6.95E-05,0,0,
6.96E-05,0,0,
6.96E-05,0,0.0032,
6.97E-05,0,0,
6.97E-05,0,0.0016,
6.98E-05,0,0,
6.98E-05,0,0.0032,
6.99E-05,0,0,
6.99E-05,0,0.0032,
7.00E-05,0,0,
7.00E-05,0,0.0016,
7.01E-05,0,0.0016,
7.01E-05,0,0,
7.02E-05,0,0,
7.02E-05,0,0,
7.03E-05,0,0,
7.03E-05,0,0,
7.04E-05,0,0,
7.04E-05,0,0,
7.05E-05,0,0,
7.05E-05,0,0,
7.06E-05,0,-0.0016,
7.06E-05,0,-0.0024,
7.07E-05,0,0,
7.07E-05,0,-0.0024,
7.08E-05,0,-0.0024,
7.08E-05,0,-0.0016,
7.09E-05,0,-0.0024,
7.09E-05,0,0,
7.10E-05,0,-0.0024,
7.10E-05,0,0,
7.11E-05,0,-0.0048,
7.11E-05,0,0,
7.12E-05,0,-0.0056,
7.12E-05,0,-0.0016,
7.13E-05,0,-0.0056,
7.13E-05,0,-0.0032,
7.14E-05,0,-0.0064,
7.14E-05,0,-0.0048,
7.15E-05,0,-0.0032,
7.15E-05,0,-0.0056,
7.16E-05,0,-0.0048,
7.16E-05,0,-0.0056,
7.17E-05,0,-0.0048,
7.17E-05,0,-0.0048,
7.18E-05,0,-0.0056,
7.18E-05,0,-0.0024,
7.19E-05,0,-0.0048,
7.19E-05,0,-0.004,
7.20E-05,0,-0.0056,
7.20E-05,0,-0.004,
7.21E-05,0,-0.0032,
7.21E-05,0,-0.0032,
7.22E-05,0,-0.004,
7.22E-05,0,-0.0032,
7.23E-05,0,-0.0024,
7.23E-05,0,0.0024,
7.24E-05,0,-0.0088,
7.24E-05,0,-0.0032,
7.25E-05,0,0.0064,
7.25E-05,0,-0.0064,
7.26E-05,0,0,
7.26E-05,0,0,
7.27E-05,0,0,
7.27E-05,0,-0.0032,
7.28E-05,0,0.0048,
7.28E-05,0,0,
7.29E-05,0,0.0032,
7.29E-05,0,0.0016,
7.30E-05,0,-0.0016,
7.30E-05,0,0.0032,
7.31E-05,0,0.0016,
7.31E-05,0,0,
7.32E-05,0,0.0024,
7.32E-05,0,0,
7.33E-05,0,0.0032,
7.33E-05,0,0,
7.34E-05,0,0.0024,
7.34E-05,0,0,
7.35E-05,0,0,
7.35E-05,0,0.0016,
7.36E-05,0,0,
7.36E-05,0,0,
7.37E-05,0,0,
7.37E-05,0,0.0016,
7.38E-05,0,-0.0024,
7.38E-05,0,0.0016,
7.39E-05,0,-0.0024,
7.39E-05,0,0,
7.40E-05,0,0,
7.40E-05,0,0,
7.41E-05,0,0,
7.41E-05,0,-0.0016,
7.42E-05,0,-0.0016,
7.42E-05,0,-0.0024,
7.43E-05,0,-0.0016,
7.43E-05,0,-0.0032,
7.44E-05,0,-0.0024,
7.44E-05,0,-0.004,
7.45E-05,0,-0.0032,
7.45E-05,0,-0.0048,
7.46E-05,0,-0.0048,
7.46E-05,0,-0.0024,
7.47E-05,0,0,
7.47E-05,0,-0.004,
7.48E-05,0,-0.0056,
7.48E-05,0,-0.004,
7.49E-05,0,-0.0016,
7.49E-05,0,-0.0048,
7.50E-05,0,0,
7.50E-05,0,-0.0056,
7.51E-05,0,-0.0016,
7.51E-05,0,-0.0048,
7.52E-05,0,-0.004,
7.52E-05,0,-0.0048,
7.53E-05,0,-0.0024,
7.53E-05,0,-0.0056,
7.54E-05,0,-0.0032,
7.54E-05,0,-0.0048,
7.55E-05,0,-0.0024,
7.55E-05,0,-0.0024,
7.56E-05,0,-0.0056,
7.56E-05,0,-0.004,
7.57E-05,0,-0.0016,
7.57E-05,0,-0.0048,
7.58E-05,0,0,
7.58E-05,0,-0.0064,
7.59E-05,0,0,
7.59E-05,0,-0.0048,
7.60E-05,0,0,
7.60E-05,0,-0.0064,
7.61E-05,0,0.0032,
7.61E-05,0,-0.0064,
7.62E-05,0,0,
7.62E-05,0,-0.0032,
7.63E-05,0,0.0024,
7.63E-05,0,-0.0024,
7.64E-05,0,0,
7.64E-05,0,-0.0016,
7.65E-05,0.04,0,
7.65E-05,0,0,
7.66E-05,0,0,
7.66E-05,0,0.0016,
7.67E-05,0,-0.0024,
7.67E-05,0,0.0032,
7.68E-05,0,-0.0024,
7.68E-05,0,0.0032,
7.69E-05,0,0,
7.69E-05,0,-0.0024,
7.70E-05,0,-0.0016,
7.70E-05,0,0,
7.71E-05,0,0,
7.71E-05,0,-0.0016,
7.72E-05,0,0,
7.72E-05,0,-0.0024,
7.73E-05,0,0.0016,
7.73E-05,0,-0.0032,
7.74E-05,0,-0.0016,
7.74E-05,0,0,
7.75E-05,0,-0.0064,
7.75E-05,0,-0.0024,
7.76E-05,0,0.0016,
7.76E-05,0,0.0016,
7.77E-05,0,-0.0056,
7.77E-05,0,0.0024,
7.78E-05,0.04,-0.0088,
7.78E-05,0,0.0016,
7.79E-05,0,-0.0016,
7.79E-05,0,-0.0024,
7.80E-05,0,-0.0048,
7.80E-05,0,0.004,
7.81E-05,0,-0.0064,
7.81E-05,0,-0.0024,
7.82E-05,0,0.0016,
7.82E-05,0,-0.0048,
7.83E-05,0,-0.0056,
7.83E-05,0,0.0032,
7.84E-05,0,-0.0024,
7.84E-05,0,-0.0016,
7.85E-05,0,0,
7.85E-05,0,-0.0016,
7.86E-05,0,-0.0016,
7.86E-05,0,-0.0016,
7.87E-05,0,0,
7.87E-05,0,0,
7.88E-05,0,-0.0016,
7.88E-05,0,0,
7.89E-05,0,-0.0016,
7.89E-05,0,0,
7.90E-05,0,-0.0024,
7.90E-05,0,0,
7.91E-05,0,-0.0024,
7.91E-05,0,0.0016,
7.92E-05,0,-0.0032,
7.92E-05,0,0.0032,
7.93E-05,0,-0.0024,
7.93E-05,0,0,
7.94E-05,0,-0.0048,
7.94E-05,0,0.0024,
7.95E-05,0,0,
7.95E-05,0,-0.0016,
7.96E-05,0,0.0016,
7.96E-05,0,-0.0032,
7.97E-05,0,0.0032,
7.97E-05,0,-0.0024,
7.98E-05,0,-0.0016,
7.98E-05,0,-0.0032,
7.99E-05,0,-0.0016,
7.99E-05,0,-0.0024,
8.00E-05,0,-0.0048,
8.00E-05,0,0,
8.01E-05,0,-0.0056,
8.01E-05,0,-0.0048,
8.02E-05,0,-0.0064,
8.02E-05,0,-0.0056,
8.03E-05,0,-0.0056,
8.03E-05,0,-0.0048,
8.04E-05,0,-0.0096,
8.04E-05,0,-0.0056,
8.05E-05,0,-0.0064,
8.05E-05,0,-0.0088,
8.06E-05,0,-0.0088,
8.06E-05,0,-0.0064,
8.07E-05,0,-0.0088,
8.07E-05,0,-0.0112,
8.08E-05,0,-0.0072,
8.08E-05,0,-0.0088,
8.09E-05,0,-0.0048,
8.09E-05,0,-0.0112,
8.10E-05,0,-0.0128,
8.10E-05,0,-0.008,
8.11E-05,0,-0.008,
8.11E-05,0,-0.0088,
8.12E-05,0,-0.012,
8.12E-05,0,-0.0048,
8.13E-05,0,-0.0088,
8.13E-05,0,-0.0096,
8.14E-05,0,-0.0056,
8.14E-05,0,-0.0088,
8.15E-05,0,-0.0032,
8.15E-05,0,-0.0096,
8.16E-05,0,-0.004,
8.16E-05,0,-0.0048,
8.17E-05,0,-0.0024,
8.17E-05,0,-0.0048,
8.18E-05,0,-0.0024,
8.18E-05,0,-0.0016,
8.19E-05,0,0.0016,
8.19E-05,0,0.0016,
8.20E-05,0,0.0024,
8.20E-05,0,0.004,
8.21E-05,0,0.0064,
8.21E-05,0,0.0048,
8.22E-05,0,0.0072,
8.22E-05,0,0.0088,
8.23E-05,0,0.0072,
8.23E-05,0,0.0112,
8.24E-05,0,0.0088,
8.24E-05,0,0.0128,
8.25E-05,0,0.0112,
8.25E-05,0,0.0136,
8.26E-05,0,0.008,
8.26E-05,0,0.0168,
8.27E-05,0,0.0112,
8.27E-05,0,0.02,
8.28E-05,0,0.0104,
8.28E-05,0,0.0168,
8.29E-05,0,0.0168,
8.29E-05,0,0.016,
8.30E-05,0,0.0136,
8.30E-05,0,0.0168,
8.31E-05,0,0.016,
8.31E-05,0,0.0144,
8.32E-05,0,0.0176,
8.32E-05,0,0.0112,
8.33E-05,0,0.016,
8.33E-05,0,0.0104,
8.34E-05,0,0.0128,
8.34E-05,0,0.0104,
8.35E-05,0,0.0128,
8.35E-05,0,0.008,
8.36E-05,0,0.0072,
8.36E-05,0,0.0056,
8.37E-05,0,0.0048,
8.37E-05,0,0.004,
8.38E-05,0,0,
8.38E-05,0.04,0,
8.39E-05,0,-0.0016,
8.39E-05,0,-0.0024,
8.40E-05,0,-0.0032,
8.40E-05,0,-0.0024,
8.41E-05,0,-0.0056,
8.41E-05,0,-0.0088,
8.42E-05,0,-0.0088,
8.42E-05,0,-0.0096,
8.43E-05,0,-0.008,
8.43E-05,0,-0.012,
8.44E-05,0,-0.0136,
8.44E-05,0,-0.012,
8.45E-05,0,-0.0128,
8.45E-05,0,-0.0144,
8.46E-05,0,-0.0152,
8.46E-05,0,-0.016,
8.47E-05,0,-0.016,
8.47E-05,0,-0.0184,
8.48E-05,0,-0.0184,
8.48E-05,0,-0.0152,
8.49E-05,0,-0.0184,
8.49E-05,0,-0.0192,
8.50E-05,0,-0.0192,
8.50E-05,0,-0.0192,
8.51E-05,0,-0.016,
8.51E-05,0,-0.0184,
8.52E-05,0,-0.0192,
8.52E-05,0.04,-0.0176,
8.53E-05,0,-0.0152,
8.53E-05,0,-0.016,
8.54E-05,0,-0.0144,
8.54E-05,0,-0.0152,
8.55E-05,0,-0.0144,
8.55E-05,0.04,-0.012,
8.56E-05,0,-0.0096,
8.56E-05,0,-0.0112,
8.57E-05,0,-0.0096,
8.57E-05,0,-0.0096,
8.58E-05,0,-0.0112,
8.58E-05,0,-0.0096,
8.59E-05,0,-0.0064,
8.59E-05,0,-0.008,
8.60E-05,0,-0.0088,
8.60E-05,0,-0.008,
8.61E-05,0,-0.0072,
8.61E-05,0,-0.0064,
8.62E-05,0,-0.008,
8.62E-05,0.04,-0.008,
8.63E-05,0,-0.008,
8.63E-05,0,-0.008,
8.64E-05,0,-0.0064,
8.64E-05,0,-0.0056,
8.65E-05,0,-0.008,
8.65E-05,0,-0.0088,
8.66E-05,0,-0.0088,
8.66E-05,0,-0.012,
8.67E-05,0,0.004,
8.67E-05,0,-0.0184,
8.68E-05,0,0,
8.68E-05,0,-0.0096,
8.69E-05,0,-0.0056,
8.69E-05,0,-0.016,
8.70E-05,0,-0.0016,
8.70E-05,0,-0.0112,
8.71E-05,0.04,-0.0072,
8.71E-05,0,-0.0128,
8.72E-05,0,-0.0112,
8.72E-05,0,-0.0032,
8.73E-05,0,-0.0136,
8.73E-05,0,-0.008,
8.74E-05,0,-0.0104,
8.74E-05,0,-0.008,
8.75E-05,0,-0.0104,
8.75E-05,0,-0.0056,
8.76E-05,0,-0.008,
8.76E-05,0.04,-0.008,
8.77E-05,0,-0.0032,
8.77E-05,0,-0.0072,
8.78E-05,0,-0.0016,
8.78E-05,0,-0.0056,
8.79E-05,0,0.0016,
8.79E-05,0,0,
8.80E-05,0,0.0032,
8.80E-05,0,0,
8.81E-05,0,0.0064,
8.81E-05,0,0.0072,
8.82E-05,0,0.0048,
8.82E-05,0,0.0096,
8.83E-05,0,0.0104,
8.83E-05,0,0.0128,
8.84E-05,0.04,0.016,
8.84E-05,0,0.0144,
8.85E-05,0,0.0192,
8.85E-05,0,0.0192,
8.86E-05,0,0.0224,
8.86E-05,0,0.0232,
8.87E-05,0,0.0264,
8.87E-05,0,0.0264,
8.88E-05,0,0.0304,
8.88E-05,0,0.0304,
8.89E-05,0,0.0336,
8.89E-05,0,0.032,
8.90E-05,0,0.0328,
8.90E-05,0,0.036,
8.91E-05,0,0.0392,
8.91E-05,0,0.0368,
8.92E-05,0,0.0368,
8.92E-05,0,0.0392,
8.93E-05,0,0.0392,
8.93E-05,0,0.0384,
8.94E-05,0,0.0384,
8.94E-05,0,0.0392,
8.95E-05,0,0.0344,
8.95E-05,0,0.0368,
8.96E-05,0,0.0328,
8.96E-05,0,0.0368,
8.97E-05,0,0.0288,
8.97E-05,0,0.0336,
8.98E-05,0,0.0264,
8.98E-05,0,0.0304,
8.99E-05,0,0.024,
8.99E-05,0,0.0288,
9.00E-05,0,0.0152,
9.00E-05,0,0.0232,
9.01E-05,0,0.0136,
9.01E-05,0,0.016,
9.02E-05,0,0.0104,
9.02E-05,0,0.008,
9.03E-05,0,0.0032,
9.03E-05,0.04,0,
9.04E-05,0,0,
9.04E-05,0,-0.0056,
9.05E-05,0,-0.008,
9.05E-05,0,-0.0128,
9.06E-05,0,-0.0176,
