time,ch1,ch2,,,,
4.24E-05,0,0,,,,
4.24E-05,0,-0.004,,,,
4.25E-05,0,0,,,,
4.25E-05,0,0.002,,,,
4.26E-05,0,-0.004,,,,
4.26E-05,0.04,0,,,,
4.27E-05,0,0,,,,
4.27E-05,0,-0.006,,,,
4.28E-05,0,0.002,,,,
4.28E-05,0,-0.002,,,,
4.29E-05,0.04,-0.002,,,,
4.29E-05,0,0.002,,,,
4.30E-05,0,-0.004,,,,
4.30E-05,0,-0.006,,,,
4.31E-05,0,0.002,,,,
4.31E-05,0,-0.004,,,,
4.32E-05,0,0,,,,
4.32E-05,0,-0.004,,,,
4.33E-05,0,0.002,,,,
4.33E-05,0.04,0,,,,
4.34E-05,0.04,0.002,,,,
4.34E-05,0,-0.004,,,,
4.35E-05,0,0,,,,
4.35E-05,0,-0.002,,,,
4.36E-05,0,0,,,,
4.36E-05,0,0.002,,,,
4.37E-05,0,-0.004,,,,
4.37E-05,0,0,,,,
4.38E-05,0,-0.002,,,,
4.38E-05,0,0,,,,
4.39E-05,0,-0.004,,,,
4.39E-05,0,0,,,,
4.40E-05,0,-0.004,,,,
4.40E-05,0,-0.004,,,,
4.41E-05,0,0,,,,
4.41E-05,0,-0.004,,,,
4.42E-05,0,0,,,,
4.42E-05,0,-0.002,,,,
4.43E-05,0,-0.002,,,,
4.43E-05,0,0,,,,
4.44E-05,0,0,,,,
4.44E-05,0,-0.004,,,,
4.45E-05,0,-0.002,,,,
4.45E-05,0,0,,,,
4.46E-05,0,-0.006,,,,
4.46E-05,0,0.002,,,,
4.47E-05,0,-0.004,,,,
4.47E-05,0,0.002,,,,
4.48E-05,0,0,,,,
4.48E-05,0,0,,,,
4.49E-05,0,-0.002,,,,
4.49E-05,0,0.002,,,,
4.50E-05,0,-0.002,,,,
4.50E-05,0,0,,,,
4.51E-05,0,0.002,,,,
4.51E-05,0,-0.004,,,,
4.52E-05,0,0,,,,
4.52E-05,0,-0.004,,,,
4.53E-05,0,0,,,,
4.53E-05,0,-0.004,,,,
4.54E-05,0,-0.002,,,,
4.54E-05,0.04,-0.004,,,,
4.55E-05,0,0.002,,,,
4.55E-05,0,-0.004,,,,
4.56E-05,0,0,,,,
4.56E-05,0,-0.004,,,,
4.57E-05,0,0,,,,
4.57E-05,0,0,,,,
4.58E-05,0,0,,,,
4.58E-05,0,0,,,,
4.59E-05,0,-0.002,,,,
4.59E-05,0,0,,,,
4.60E-05,0,0,,,,
4.60E-05,0,0.002,,,,
4.61E-05,0,-0.004,,,,
4.61E-05,0,0,,,,
4.62E-05,0,-0.002,,,,
4.62E-05,0,-0.002,,,,
4.63E-05,0,0,,,,
4.63E-05,0,0,,,,
4.64E-05,0.04,-0.002,,,,
4.64E-05,0,0,,,,
4.65E-05,0,0,,,,
4.65E-05,0.04,0,,,,
4.66E-05,0.04,0,,,,
4.66E-05,0.04,0,,,,
4.67E-05,0.04,0,,,,
4.67E-05,0.04,0,,,,
4.68E-05,0.04,0,,,,
4.68E-05,0.04,0,,,,
4.69E-05,0.04,0,,,,
4.69E-05,0.04,0,,,,
4.70E-05,0.08,0,,,,
4.70E-05,0.08,0,,,,
4.71E-05,0.08,0.002,,,,
4.71E-05,0.08,0.002,,,,
4.72E-05,0.08,0,,,,
4.72E-05,0.08,0,,,,
4.73E-05,0.08,0,,,,
4.73E-05,0.08,0.004,,,,
4.74E-05,0.08,0,,,,
4.74E-05,0.08,0.004,,,,
4.75E-05,0.08,0.002,,,,
4.75E-05,0.12,0.002,,,,
4.76E-05,0.12,0.002,,,,
4.76E-05,0.12,0.002,,,,
4.77E-05,0.12,0.002,,,,
4.77E-05,0.08,0,,,,
4.78E-05,0.08,0.002,,,,
4.78E-05,0.08,-0.002,,,,
4.79E-05,0.08,0.002,,,,
4.79E-05,0.08,0,,,,
4.80E-05,0.08,0,,,,
4.80E-05,0.08,0,,,,
4.81E-05,0.08,0.002,,,,
4.81E-05,0.04,0.002,,,,
4.82E-05,0.04,-0.002,,,,
4.82E-05,0.04,0.002,,,,
4.83E-05,0.04,-0.004,,,,
4.83E-05,0,0,,,,
4.84E-05,0,-0.002,,,,
4.84E-05,-0.04,0.002,,,,
4.85E-05,-0.08,-0.004,,,,
4.85E-05,-0.08,0,,,,
4.86E-05,-0.08,-0.004,,,,
4.86E-05,-0.12,-0.004,,,,
4.87E-05,-0.16,-0.004,,,,
4.87E-05,-0.16,-0.006,,,,
4.88E-05,-0.2,-0.006,,,,
4.88E-05,-0.24,-0.006,,,,
4.89E-05,-0.28,-0.006,,,,
4.89E-05,-0.28,-0.01,,,,
4.90E-05,-0.32,-0.006,,,,
4.90E-05,-0.36,-0.006,,,,
4.91E-05,-0.4,-0.012,,,,
4.91E-05,-0.4,-0.01,,,,
4.92E-05,-0.44,-0.012,,,,
4.92E-05,-0.48,-0.012,,,,
4.93E-05,-0.52,-0.014,,,,
4.93E-05,-0.56,-0.014,,,,
4.94E-05,-0.56,-0.016,,,,
4.94E-05,-0.6,-0.014,,,,
4.95E-05,-0.6,-0.016,,,,
4.95E-05,-0.64,-0.014,,,,
4.96E-05,-0.64,-0.016,,,,
4.96E-05,-0.64,-0.016,,,,
4.97E-05,-0.68,-0.016,,,,
4.97E-05,-0.72,-0.014,,,,
4.98E-05,-0.72,-0.02,,,,
4.98E-05,-0.72,-0.016,,,,
4.99E-05,-0.72,-0.02,,,,
4.99E-05,-0.72,-0.02,,,,
5.00E-05,-0.72,-0.02,,,,
5.00E-05,-0.68,-0.02,,,,
5.01E-05,-0.68,-0.02,,,,
5.01E-05,-0.64,-0.02,,,,
5.02E-05,-0.64,-0.02,,,,
5.02E-05,-0.6,-0.016,,,,
5.03E-05,-0.6,-0.016,,,,
5.03E-05,-0.56,-0.016,,,,
5.04E-05,-0.48,-0.014,,,,
5.04E-05,-0.48,-0.016,,,,
5.05E-05,-0.4,-0.012,,,,
5.05E-05,-0.36,-0.01,,,,
5.06E-05,-0.28,-0.012,,,,
5.06E-05,-0.24,-0.008,,,,
5.07E-05,-0.16,-0.012,,,,
5.07E-05,-0.12,-0.006,,,,
5.08E-05,0,-0.004,,,,
5.08E-05,0.04,0,,,,
5.09E-05,0.16,-0.006,,,,
5.09E-05,0.2,0.002,,,,
5.10E-05,0.32,0.002,,,,
5.10E-05,0.4,0.002,,,,
5.11E-05,0.48,0.006,,,,
5.11E-05,0.56,0.01,,,,
5.12E-05,0.64,0.008,,,,
5.12E-05,0.72,0.012,,,,
5.13E-05,0.8,0.012,,,,
5.13E-05,0.88,0.016,,,,
5.14E-05,1,0.02,,,,
5.14E-05,1.08,0.024,,,,
5.15E-05,1.2,0.024,,,,
5.15E-05,1.28,0.026,,,,
5.16E-05,1.32,0.026,,,,
5.16E-05,1.4,0.028,,,,
5.17E-05,1.48,0.032,,,,
5.17E-05,1.52,0.034,,,,
5.18E-05,1.6,0.032,,,,
5.18E-05,1.64,0.038,,,,
5.19E-05,1.68,0.036,,,,
5.19E-05,1.72,0.04,,,,
5.20E-05,1.76,0.038,,,,
5.20E-05,1.8,0.04,,,,
5.21E-05,1.8,0.04,,,,
5.21E-05,1.84,0.046,,,,
5.22E-05,1.8,0.04,,,,
5.22E-05,1.84,0.042,,,,
5.23E-05,1.8,0.044,,,,
5.23E-05,1.76,0.04,,,,
5.24E-05,1.76,0.044,,,,
5.24E-05,1.72,0.042,,,,
5.25E-05,1.68,0.042,,,,
5.25E-05,1.6,0.04,,,,
5.26E-05,1.56,0.042,,,,
5.26E-05,1.52,0.04,,,,
5.27E-05,1.4,0.042,,,,
5.27E-05,1.32,0.026,,,,
5.28E-05,1.24,0.048,,,,
5.28E-05,1.12,0.018,,,,
5.29E-05,1,0.034,,,,
5.29E-05,0.88,0.032,,,,
5.30E-05,0.8,0.02,,,,
5.30E-05,0.68,0.024,,,,
5.31E-05,0.52,0.026,,,,
5.31E-05,0.4,0.008,,,,
5.32E-05,0.24,0.018,,,,
5.32E-05,0.12,0.012,,,,
5.33E-05,0,0.002,,,,
5.33E-05,-0.16,0.008,,,,
5.34E-05,-0.32,-0.002,,,,
5.34E-05,-0.44,-0.002,,,,
5.35E-05,-0.6,-0.002,,,,
5.35E-05,-0.72,-0.006,,,,
5.36E-05,-0.88,-0.012,,,,
5.36E-05,-1.04,-0.01,,,,
5.37E-05,-1.12,-0.018,,,,
5.37E-05,-1.28,-0.018,,,,
5.38E-05,-1.4,-0.022,,,,
5.38E-05,-1.52,-0.024,,,,
5.39E-05,-1.64,-0.03,,,,
5.39E-05,-1.76,-0.03,,,,
5.40E-05,-1.84,-0.036,,,,
5.40E-05,-1.92,-0.036,,,,
5.41E-05,-2.04,-0.042,,,,
5.41E-05,-2.12,-0.046,,,,
5.42E-05,-2.16,-0.046,,,,
5.42E-05,-2.2,-0.048,,,,
5.43E-05,-2.32,-0.05,,,,
5.43E-05,-2.36,-0.048,,,,
5.44E-05,-2.36,-0.054,,,,
5.44E-05,-2.4,-0.052,,,,
5.45E-05,-2.4,-0.054,,,,
5.45E-05,-2.4,-0.052,,,,
5.46E-05,-2.4,-0.06,,,,
5.46E-05,-2.36,-0.052,,,,
5.47E-05,-2.32,-0.056,,,,
5.47E-05,-2.32,-0.056,,,,
5.48E-05,-2.24,-0.052,,,,
5.48E-05,-2.2,-0.054,,,,
5.49E-05,-2.12,-0.052,,,,
5.49E-05,-2.04,-0.054,,,,
5.50E-05,-1.96,-0.054,,,,
5.50E-05,-1.88,-0.054,,,,
5.51E-05,-1.76,-0.044,,,,
5.51E-05,-1.68,-0.058,,,,
5.52E-05,-1.56,-0.03,,,,
5.52E-05,-1.44,-0.056,,,,
5.53E-05,-1.32,-0.038,,,,
5.53E-05,-1.2,-0.038,,,,
5.54E-05,-1.04,-0.04,,,,
5.54E-05,-0.92,-0.04,,,,
5.55E-05,-0.76,-0.024,,,,
5.55E-05,-0.64,-0.038,,,,
5.56E-05,-0.48,-0.024,,,,
5.56E-05,-0.36,-0.02,,,,
5.57E-05,-0.2,-0.03,,,,
5.57E-05,-0.08,-0.014,,,,
5.58E-05,0.08,-0.014,,,,
5.58E-05,0.2,-0.02,,,,
5.59E-05,0.36,-0.004,,,,
5.59E-05,0.52,-0.008,,,,
5.60E-05,0.64,-0.006,,,,
5.60E-05,0.76,0,,,,
5.61E-05,0.88,0.002,,,,
5.61E-05,1,0,,,,
5.62E-05,1.12,0.014,,,,
5.62E-05,1.2,0.006,,,,
5.63E-05,1.32,0.012,,,,
5.63E-05,1.4,0.018,,,,
5.64E-05,1.48,0.018,,,,
5.64E-05,1.52,0.02,,,,
5.65E-05,1.64,0.024,,,,
5.65E-05,1.68,0.02,,,,
5.66E-05,1.76,0.026,,,,
5.66E-05,1.76,0.026,,,,
5.67E-05,1.8,0.026,,,,
5.67E-05,1.84,0.032,,,,
5.68E-05,1.84,0.032,,,,
5.68E-05,1.84,0.028,,,,
5.69E-05,1.84,0.04,,,,
5.69E-05,1.84,0.034,,,,
5.70E-05,1.84,0.036,,,,
5.70E-05,1.8,0.034,,,,
5.71E-05,1.76,0.04,,,,
5.71E-05,1.76,0.034,,,,
5.72E-05,1.68,0.038,,,,
5.72E-05,1.64,0.038,,,,
5.73E-05,1.56,0.042,,,,
5.73E-05,1.52,0.036,,,,
5.74E-05,1.44,0.026,,,,
5.74E-05,1.36,0.056,,,,
5.75E-05,1.28,0.008,,,,
5.75E-05,1.24,0.052,,,,
5.76E-05,1.16,0.03,,,,
5.76E-05,1.04,0.026,,,,
5.77E-05,0.96,0.036,,,,
5.77E-05,0.88,0.036,,,,
5.78E-05,0.8,0.01,,,,
5.78E-05,0.68,0.044,,,,
5.79E-05,0.6,0.012,,,,
5.79E-05,0.52,0.026,,,,
5.80E-05,0.4,0.024,,,,
5.80E-05,0.32,0.026,,,,
5.81E-05,0.24,0.01,,,,
5.81E-05,0.16,0.032,,,,
5.82E-05,0.08,0.008,,,,
5.82E-05,0,0.018,,,,
5.83E-05,-0.08,0.018,,,,
5.83E-05,-0.12,0.006,,,,
5.84E-05,-0.2,0.012,,,,
5.84E-05,-0.28,0.012,,,,
5.85E-05,-0.32,0.004,,,,
5.85E-05,-0.4,0.01,,,,
5.86E-05,-0.44,0.004,,,,
5.86E-05,-0.48,0.006,,,,
5.87E-05,-0.56,0.004,,,,
5.87E-05,-0.6,-0.004,,,,
5.88E-05,-0.64,-0.006,,,,
5.88E-05,-0.64,0.004,,,,
5.89E-05,-0.64,-0.006,,,,
5.89E-05,-0.72,-0.006,,,,
5.90E-05,-0.72,-0.012,,,,
5.90E-05,-0.72,-0.006,,,,
5.91E-05,-0.72,-0.008,,,,
5.91E-05,-0.72,-0.004,,,,
5.92E-05,-0.72,-0.014,,,,
5.92E-05,-0.76,-0.006,,,,
5.93E-05,-0.72,-0.014,,,,
5.93E-05,-0.72,-0.012,,,,
5.94E-05,-0.72,-0.012,,,,
5.94E-05,-0.68,-0.012,,,,
5.95E-05,-0.64,-0.012,,,,
5.95E-05,-0.64,-0.012,,,,
5.96E-05,-0.6,-0.016,,,,
5.96E-05,-0.6,-0.012,,,,
5.97E-05,-0.56,-0.016,,,,
5.97E-05,-0.56,-0.012,,,,
5.98E-05,-0.52,-0.014,,,,
5.98E-05,-0.48,-0.018,,,,
5.99E-05,-0.48,-0.016,,,,
5.99E-05,-0.44,-0.012,,,,
6.00E-05,-0.4,-0.02,,,,
6.00E-05,-0.32,-0.014,,,,
6.01E-05,-0.32,-0.018,,,,
6.01E-05,-0.28,-0.016,,,,
6.02E-05,-0.24,-0.016,,,,
6.02E-05,-0.24,-0.014,,,,
6.03E-05,-0.16,-0.016,,,,
6.03E-05,-0.16,-0.014,,,,
6.04E-05,-0.12,-0.016,,,,
6.04E-05,-0.12,-0.014,,,,
6.05E-05,-0.08,-0.012,,,,
6.05E-05,-0.08,-0.016,,,,
6.06E-05,-0.04,-0.014,,,,
6.06E-05,0,-0.014,,,,
6.07E-05,0,-0.012,,,,
6.07E-05,0,-0.012,,,,
6.08E-05,0.04,-0.014,,,,
6.08E-05,0.04,-0.012,,,,
6.09E-05,0.04,-0.012,,,,
6.09E-05,0.04,-0.012,,,,
6.10E-05,0.08,-0.012,,,,
6.10E-05,0.08,-0.008,,,,
6.11E-05,0.08,-0.012,,,,
6.11E-05,0.08,-0.006,,,,
6.12E-05,0.12,-0.012,,,,
6.12E-05,0.12,-0.008,,,,
6.13E-05,0.12,-0.006,,,,
6.13E-05,0.12,-0.008,,,,
6.14E-05,0.12,-0.006,,,,
6.14E-05,0.08,-0.006,,,,
6.15E-05,0.08,-0.004,,,,
6.15E-05,0.08,-0.004,,,,
6.16E-05,0.08,-0.004,,,,
6.16E-05,0.08,-0.004,,,,
6.17E-05,0.08,0,,,,
6.17E-05,0.08,0,,,,
6.18E-05,0.08,-0.004,,,,
6.18E-05,0.08,0,,,,
6.19E-05,0.08,0,,,,
6.19E-05,0.08,0.002,,,,
6.20E-05,0.08,0.002,,,,
6.20E-05,0.08,0.002,,,,
6.21E-05,0.08,0.004,,,,
6.21E-05,0.04,0.002,,,,
6.22E-05,0.04,0.004,,,,
6.22E-05,0.04,0.004,,,,
6.23E-05,0.04,0.002,,,,
6.23E-05,0.04,0.004,,,,
6.24E-05,0.04,0.004,,,,
6.24E-05,0.04,0.002,,,,
6.25E-05,0.04,0.004,,,,
6.25E-05,0,0.004,,,,
6.26E-05,0,0.004,,,,
6.26E-05,0.04,0.004,,,,
6.27E-05,0.04,0.002,,,,
6.27E-05,0,0.004,,,,
6.28E-05,0,0.006,,,,
6.28E-05,0,0.006,,,,
6.29E-05,0,0.004,,,,
6.29E-05,0,0.006,,,,
6.30E-05,0,0.004,,,,
6.30E-05,0,0.004,,,,
6.31E-05,0,0.004,,,,
6.31E-05,0,0.004,,,,
6.32E-05,0,0.004,,,,
6.32E-05,0,0.004,,,,
6.33E-05,0,0.004,,,,
6.33E-05,0,0.002,,,,
6.34E-05,0.04,0.002,,,,
6.34E-05,0,0,,,,
6.35E-05,0,0,,,,
6.35E-05,0,0,,,,
6.36E-05,0,0,,,,
6.36E-05,0,0,,,,
6.37E-05,0,0,,,,
6.37E-05,0,0,,,,
6.38E-05,0,0,,,,
6.38E-05,0,0,,,,
6.39E-05,0,-0.002,,,,
6.39E-05,0,0,,,,
6.40E-05,0,-0.002,,,,
6.40E-05,0,-0.002,,,,
6.41E-05,0,-0.004,,,,
6.41E-05,0,-0.004,,,,
6.42E-05,0,-0.004,,,,
6.42E-05,0,-0.004,,,,
6.43E-05,0,-0.004,,,,
6.43E-05,0,-0.006,,,,
6.44E-05,0,-0.006,,,,
6.44E-05,0,-0.004,,,,
6.45E-05,0,-0.006,,,,
6.45E-05,0,-0.004,,,,
6.46E-05,0,-0.004,,,,
6.46E-05,0,-0.006,,,,
6.47E-05,0,-0.008,,,,
6.47E-05,0,0.002,,,,
6.48E-05,0,-0.008,,,,
6.48E-05,0,-0.006,,,,
6.49E-05,0,-0.006,,,,
6.49E-05,0,-0.008,,,,
6.50E-05,0,0.002,,,,
6.50E-05,0,-0.006,,,,
6.51E-05,0,-0.004,,,,
6.51E-05,0,-0.006,,,,
6.52E-05,0,-0.004,,,,
6.52E-05,0,-0.002,,,,
6.53E-05,0,-0.004,,,,
6.53E-05,0,0,,,,
6.54E-05,0,-0.004,,,,
6.54E-05,0,-0.004,,,,
6.55E-05,0,-0.004,,,,
6.55E-05,0,-0.004,,,,
6.56E-05,0,0,,,,
6.56E-05,0,0,,,,
6.57E-05,0,-0.004,,,,
6.57E-05,0,0,,,,
6.58E-05,0,-0.002,,,,
6.58E-05,0,0.002,,,,
6.59E-05,0,0.002,,,,
6.59E-05,0,-0.004,,,,
6.60E-05,0,-0.004,,,,
6.60E-05,0,0.002,,,,
6.61E-05,0,0,,,,
6.61E-05,0,0.002,,,,
6.62E-05,0,0,,,,
6.62E-05,0,0.002,,,,
6.63E-05,0,0,,,,
6.63E-05,0,0.002,,,,
6.64E-05,0,0.002,,,,
6.64E-05,0,0.002,,,,
6.65E-05,0,0,,,,
6.65E-05,0,0.002,,,,
6.66E-05,0,0.002,,,,
6.66E-05,0,0.004,,,,
6.67E-05,0,0,,,,
6.67E-05,0,0.002,,,,
6.68E-05,0,0,,,,
6.68E-05,0,0.002,,,,
6.69E-05,0,0.002,,,,
6.69E-05,0,0.002,,,,
6.70E-05,0,0,,,,
6.70E-05,0,0.002,,,,
6.71E-05,0,0.002,,,,
6.71E-05,0,0,,,,
6.72E-05,0,0,,,,
6.72E-05,0,0.002,,,,
6.73E-05,0,-0.002,,,,
6.73E-05,0,0,,,,
6.74E-05,0,-0.002,,,,
6.74E-05,0,0.002,,,,
6.75E-05,0,-0.002,,,,
6.75E-05,0,0,,,,
6.76E-05,0,0,,,,
6.76E-05,0,-0.004,,,,
6.77E-05,0,-0.004,,,,
6.77E-05,0,-0.004,,,,
6.78E-05,0,-0.004,,,,
6.78E-05,0,-0.004,,,,
6.79E-05,0,-0.006,,,,
6.79E-05,0,-0.002,,,,
6.80E-05,0,-0.004,,,,
6.80E-05,0,-0.006,,,,
6.81E-05,0,-0.004,,,,
6.81E-05,0,-0.006,,,,
6.82E-05,0,-0.004,,,,
6.82E-05,0,-0.004,,,,
6.83E-05,0,-0.006,,,,
6.83E-05,0,-0.006,,,,
6.84E-05,0,-0.004,,,,
6.84E-05,0,-0.006,,,,
6.85E-05,0,-0.006,,,,
6.85E-05,0,-0.006,,,,
6.86E-05,0,-0.004,,,,
6.86E-05,0,-0.006,,,,
6.87E-05,0,0,,,,
6.87E-05,0,-0.004,,,,
6.88E-05,0,-0.004,,,,
6.88E-05,0,-0.002,,,,
6.89E-05,0,-0.002,,,,
6.89E-05,0,0.002,,,,
6.90E-05,0,-0.006,,,,
6.90E-05,0,0,,,,
6.91E-05,0,0.002,,,,
6.91E-05,0,-0.002,,,,
6.92E-05,0,0.002,,,,
6.92E-05,0,-0.004,,,,
6.93E-05,0,0,,,,
6.93E-05,0,-0.004,,,,
6.94E-05,0,0.002,,,,
6.94E-05,0,-0.004,,,,
6.95E-05,0,0.002,,,,
6.95E-05,0,0,,,,
6.96E-05,0,0.002,,,,
6.96E-05,0,-0.002,,,,
6.97E-05,0,0.004,,,,
6.97E-05,0,0,,,,
6.98E-05,0,0.002,,,,
6.98E-05,0,0,,,,
6.99E-05,0,0,,,,
6.99E-05,0,0.002,,,,
7.00E-05,0,0.002,,,,
7.00E-05,0,0.004,,,,
7.01E-05,0,0,,,,
7.01E-05,0,0.002,,,,
7.02E-05,0,0,,,,
7.02E-05,0,0,,,,
7.03E-05,0,0.002,,,,
7.03E-05,0,0.002,,,,
7.04E-05,0,0.002,,,,
7.04E-05,0,0,,,,
7.05E-05,0,0.002,,,,
7.05E-05,0,0,,,,
7.06E-05,0,0.002,,,,
7.06E-05,0,0,,,,
7.07E-05,0,0,,,,
7.07E-05,0,0,,,,
7.08E-05,0,0,,,,
7.08E-05,0,0,,,,
7.09E-05,0,0,,,,
7.09E-05,0,0,,,,
7.10E-05,0,-0.004,,,,
7.10E-05,0,0.002,,,,
7.11E-05,0,-0.004,,,,
7.11E-05,0,0,,,,
7.12E-05,0,-0.004,,,,
7.12E-05,0.04,-0.002,,,,
7.13E-05,0,-0.002,,,,
7.13E-05,0,0,,,,
7.14E-05,0,-0.004,,,,
7.14E-05,0,-0.002,,,,
7.15E-05,0,-0.004,,,,
7.15E-05,0,-0.006,,,,
7.16E-05,0,-0.004,,,,
7.16E-05,0,-0.006,,,,
7.17E-05,0,-0.006,,,,
7.17E-05,0,-0.006,,,,
7.18E-05,0,-0.006,,,,
7.18E-05,0,-0.004,,,,
7.19E-05,0,-0.004,,,,
7.19E-05,0,-0.004,,,,
7.20E-05,0.04,-0.004,,,,
7.20E-05,0,-0.006,,,,
7.21E-05,0,-0.004,,,,
7.21E-05,0,0,,,,
7.22E-05,0,-0.006,,,,
7.22E-05,0,-0.006,,,,
7.23E-05,0,-0.004,,,,
7.23E-05,0,-0.006,,,,
7.24E-05,0,-0.004,,,,
7.24E-05,0,-0.002,,,,
7.25E-05,0,-0.006,,,,
7.25E-05,0,-0.004,,,,
7.26E-05,0,-0.004,,,,
7.26E-05,0,-0.004,,,,
7.27E-05,0,0,,,,
7.27E-05,0,0,,,,
7.28E-05,0,-0.004,,,,
7.28E-05,0,0,,,,
7.29E-05,0,0.002,,,,
7.29E-05,0,-0.002,,,,
7.30E-05,0,0.002,,,,
7.30E-05,0,0.002,,,,
7.31E-05,0,0,,,,
7.31E-05,0,0,,,,
7.32E-05,0,0.002,,,,
7.32E-05,0,0,,,,
7.33E-05,0,0.004,,,,
7.33E-05,0,0,,,,
7.34E-05,0,0,,,,
7.34E-05,0,0.002,,,,
7.35E-05,0,0.002,,,,
7.35E-05,0,0.002,,,,
7.36E-05,0,0,,,,
7.36E-05,0,0.002,,,,
7.37E-05,0,0.002,,,,
7.37E-05,0,0.004,,,,
7.38E-05,0,0,,,,
7.38E-05,0,0.004,,,,
7.39E-05,0,0.002,,,,
7.39E-05,0,0,,,,
7.40E-05,0,0.002,,,,
7.40E-05,0,0.002,,,,
7.41E-05,0,0.004,,,,
7.41E-05,0,0,,,,
7.42E-05,0,0.004,,,,
7.42E-05,0,0,,,,
7.43E-05,0,0.004,,,,
7.43E-05,0,0,,,,
7.44E-05,0,0.002,,,,
7.44E-05,0,0,,,,
7.45E-05,0,0.002,,,,
7.45E-05,0,0,,,,
7.46E-05,0,0,,,,
7.46E-05,0,0.002,,,,
7.47E-05,0,-0.002,,,,
7.47E-05,0,0,,,,
7.48E-05,0,-0.004,,,,
7.48E-05,0,0,,,,
7.49E-05,0,-0.004,,,,
7.49E-05,0,-0.004,,,,
7.50E-05,0,-0.006,,,,
7.50E-05,0,-0.006,,,,
7.51E-05,0,-0.002,,,,
7.51E-05,0,-0.004,,,,
7.52E-05,0,-0.004,,,,
7.52E-05,0,-0.008,,,,
7.53E-05,0,-0.004,,,,
7.53E-05,0,-0.006,,,,
7.54E-05,0,-0.004,,,,
7.54E-05,0,-0.004,,,,
7.55E-05,0,-0.006,,,,
7.55E-05,0,-0.006,,,,
7.56E-05,0,-0.004,,,,
7.56E-05,0,-0.004,,,,
7.57E-05,0.04,-0.004,,,,
7.57E-05,0,-0.006,,,,
7.58E-05,0,-0.006,,,,
7.58E-05,0,-0.004,,,,
7.59E-05,0,-0.006,,,,
7.59E-05,0,-0.004,,,,
7.60E-05,0,-0.004,,,,
7.60E-05,0,-0.006,,,,
7.61E-05,0,-0.002,,,,
7.61E-05,0,-0.002,,,,
7.62E-05,0,-0.006,,,,
7.62E-05,0,0,,,,
7.63E-05,0,0,,,,
7.63E-05,0,-0.004,,,,
7.64E-05,0,0,,,,
7.64E-05,0,0,,,,
7.65E-05,0,0,,,,
7.65E-05,0,0,,,,
7.66E-05,0,0,,,,
7.66E-05,0,0,,,,
7.67E-05,0,0,,,,
7.67E-05,0,0,,,,
7.68E-05,0,0.002,,,,
7.68E-05,0,-0.002,,,,
7.69E-05,0,0.004,,,,
7.69E-05,0,0.002,,,,
7.70E-05,0,0,,,,
7.70E-05,0,0,,,,
7.71E-05,0,0,,,,
7.71E-05,0,0,,,,
7.72E-05,0,0,,,,
7.72E-05,0,0.002,,,,
7.73E-05,0,-0.004,,,,
7.73E-05,0,0.002,,,,
7.74E-05,0,0,,,,
7.74E-05,0,0,,,,
7.75E-05,0,0.002,,,,
7.75E-05,0,0,,,,
7.76E-05,0,0.002,,,,
7.76E-05,0,0,,,,
7.77E-05,0,0,,,,
7.77E-05,0,-0.002,,,,
7.78E-05,0,0.002,,,,
7.78E-05,0,-0.004,,,,
7.79E-05,0,0.004,,,,
7.79E-05,0,0,,,,
7.80E-05,0,0,,,,
7.80E-05,0,0,,,,
7.81E-05,0,0,,,,
7.81E-05,0,-0.004,,,,
7.82E-05,0,0,,,,
7.82E-05,0,0,,,,
7.83E-05,0,-0.002,,,,
7.83E-05,0,0.002,,,,
7.84E-05,0,0,,,,
7.84E-05,0.04,0,,,,
7.85E-05,0,0,,,,
7.85E-05,0,0.002,,,,
7.86E-05,0,0,,,,
7.86E-05,0,0,,,,
7.87E-05,0,0,,,,
7.87E-05,0,0,,,,
7.88E-05,0,0,,,,
7.88E-05,0,0,,,,
7.89E-05,0,0,,,,
7.89E-05,0,0,,,,
7.90E-05,0,-0.002,,,,
7.90E-05,0,-0.002,,,,
7.91E-05,0,0.002,,,,
7.91E-05,0,0,,,,
7.92E-05,0,0,,,,
7.92E-05,0,-0.004,,,,
7.93E-05,0,0,,,,
7.93E-05,0,0.002,,,,
7.94E-05,0,-0.004,,,,
7.94E-05,0,-0.002,,,,
7.95E-05,0,-0.004,,,,
7.95E-05,0,-0.002,,,,
7.96E-05,0,-0.002,,,,
7.96E-05,0,0,,,,
7.97E-05,0,-0.004,,,,
7.97E-05,0,0,,,,
7.98E-05,0,-0.004,,,,
7.98E-05,0,-0.006,,,,
7.99E-05,0,-0.004,,,,
7.99E-05,0,0,,,,
8.00E-05,0,-0.006,,,,
8.00E-05,0,-0.004,,,,
8.01E-05,0,-0.006,,,,
8.01E-05,0,-0.006,,,,
8.02E-05,0,-0.004,,,,
8.02E-05,0,-0.006,,,,
8.03E-05,0,-0.006,,,,
8.03E-05,0,-0.006,,,,
8.04E-05,0,-0.008,,,,
8.04E-05,0,-0.004,,,,
8.05E-05,0,-0.006,,,,
8.05E-05,0,-0.012,,,,
8.06E-05,0,-0.006,,,,
8.06E-05,0,-0.006,,,,
8.07E-05,0,-0.008,,,,
8.07E-05,0,-0.004,,,,
8.08E-05,0,-0.01,,,,
8.08E-05,0,-0.006,,,,
8.09E-05,0,-0.006,,,,
8.09E-05,0,-0.006,,,,
8.10E-05,0,-0.008,,,,
8.10E-05,0,-0.004,,,,
